Survey,Wave,Country Numeric,Country ISO3,Region Numeric,Region Name,gid
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,PHL.76_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,PHL.78_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,PHL.12_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,PHL.24_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,PHL.40_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,PHL.62_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,PHL.64_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,PHL.45_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,PHL.57_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,PHL.58_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,PHL.59_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,PHL.65_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,PHL.5_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,PHL.19_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,PHL.20_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,PHL.23_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,PHL.46_1
WVS,2010-2014,608,PHL,608002,PH: SOUTH LUZON,PHL.69_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,PHL.4_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,PHL.6_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,PHL.22_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,PHL.32_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,PHL.36_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,PHL.51_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,PHL.15_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,PHL.25_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,PHL.52_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,PHL.68_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,PHL.14_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,PHL.31_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,PHL.43_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,PHL.54_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,PHL.66_1
WVS,2010-2014,608,PHL,608003,PH: VISAYAS,PHL.71_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.79_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.79_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.80_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.16_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.21_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.41_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.48_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.49_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.2_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.3_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.30_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.74_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.75_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.27_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.26_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.28_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.29_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.53_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.67_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.70_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.72_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.9_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.42_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.44_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.73_1
WVS,2010-2014,608,PHL,608004,PH: MINDANAO,PHL.77_1
,,,,,,
WVS,2010-2014,818,EGY,818001,EG: Cairo,EGY.11_1
WVS,2010-2014,818,EGY,818002,EG: Alexandria,EGY.6_1
WVS,2010-2014,818,EGY,818016,EG: Dakahlia,EGY.1_1
WVS,2010-2014,818,EGY,818017,EG: Sharkia,EGY.16_1
WVS,2010-2014,818,EGY,818018,EG: Qalubia,EGY.12_1
WVS,2010-2014,818,EGY,818020,EG: Gharbia,EGY.5_1
WVS,2010-2014,818,EGY,818022,EG: Behaira,EGY.3_1
WVS,2010-2014,818,EGY,818027,EG: Menya,EGY.10_1
WVS,2010-2014,818,EGY,818028,EG: Asyut,EGY.18_1
WVS,2010-2014,818,EGY,818029,EG: Sohag,EGY.27_1
,,,,,,
WVS,2010-2014,410,KOR,410001,KR: Seoul,KOR.16_1
WVS,2010-2014,410,KOR,410002,KR: Pusan / Busan,KOR.1_1
WVS,2010-2014,410,KOR,410003,KR: Taegu / Daegu,KOR.4_1
WVS,2010-2014,410,KOR,410004,KR: Incheon,KOR.11_1
WVS,2010-2014,410,KOR,410005,KR: Kwangju / Gwangju,KOR.7_1
WVS,2010-2014,410,KOR,410006,KR: Tawjeon / Daejeon,KOR.5_1
WVS,2010-2014,410,KOR,410007,KR: Kyeonggi / Gyeonggi Do,KOR.8_1
WVS,2010-2014,410,KOR,410008,KR: Kangwon / Gangwon Do,KOR.6_1
WVS,2010-2014,410,KOR,410009,KR: Chungbuk / North Chungcheong,KOR.2_1
WVS,2010-2014,410,KOR,410010,KR: Chungnam / South Chungcheong,KOR.3_1
WVS,2010-2014,410,KOR,410011,KR: Jeonbuk / North Jeolla,KOR.13_1
WVS,2010-2014,410,KOR,410012,KR: Jeonnam / South Jeolla,KOR.14_1
WVS,2010-2014,410,KOR,410013,KR: Kyeongbuk / North Gyeongsang,KOR.9_1
WVS,2010-2014,410,KOR,410014,KR: Kyeongnam / South Gyeongsang,KOR.10_1
WVS,2010-2014,410,KOR,410020,KR: Ulsan,KOR.17_1
,,,,,,
WVS,2010-2014,604,PER,604006,PE: Lima,PER.16_1
WVS,2010-2014,604,PER,604007,PE: Arequipa,PER.4_1
WVS,2010-2014,604,PER,604012,PE: Piura,PER.21_1
WVS,2010-2014,604,PER,604021,PE: Ancash,PER.2_1
WVS,2010-2014,604,PER,604022,PE: Ayacucho,PER.5_1
WVS,2010-2014,604,PER,604023,PE: Cajamarca,PER.6_1
WVS,2010-2014,604,PER,604024,PE: Callao,PER.7_1
WVS,2010-2014,604,PER,604025,PE: Huánuco,PER.10_1
WVS,2010-2014,604,PER,604026,PE: Ica,PER.11_1
WVS,2010-2014,604,PER,604027,PE: Junín,PER.12_1
WVS,2010-2014,604,PER,604028,PE: La libertad,PER.13_1
WVS,2010-2014,604,PER,604029,PE: Lambayeque,PER.14_1
WVS,2010-2014,604,PER,604030,PE: Loreto,PER.17_1
WVS,2010-2014,604,PER,604031,PE: Puno,PER.22_1
WVS,2010-2014,604,PER,604032,PE: San Martín,PER.23_1
WVS,2010-2014,604,PER,604033,PE: Cusco,PER.8_1
WVS,2010-2014,604,PER,604034,PE: Huancavelica,PER.9_1
WVS,2010-2014,604,PER,604035,PE: Tacna,PER.24_1
WVS,2010-2014,604,PER,604036,PE: Ucayali,PER.26_1
,,,,,,
WVS,2010-2014,458,MYS,458001,MY: Selangor,MYS.15_1
WVS,2010-2014,458,MYS,458002,MY: Perak,MYS.9_1
WVS,2010-2014,458,MYS,458003,MY: Pulau Pinang,MYS.11_1
WVS,2010-2014,458,MYS,458004,MY: Sabah,MYS.13_1
WVS,2010-2014,458,MYS,458005,MY: Sarawak,MYS.14_1
WVS,2010-2014,458,MYS,458006,MY: Kedah,MYS.2_1
WVS,2010-2014,458,MYS,458007,MY: Perlis,MYS.10_1
WVS,2010-2014,458,MYS,458008,MY: Pahang,MYS.8_1
WVS,2010-2014,458,MYS,458009,MY: Kelantan,MYS.3_1
WVS,2010-2014,458,MYS,458010,MY: Terengganu,MYS.16_1
WVS,2010-2014,458,MYS,458011,MY: Johor,MYS.1_1
WVS,2010-2014,458,MYS,458012,MY: Melaka,MYS.6_1
WVS,2010-2014,458,MYS,458013,MY: Negeri Sembilan,MYS.7_1
WVS,2010-2014,458,MYS,458014,MY: Wilayah Persekutuan Kuala Lumpur,MYS.4_1
,,,,,,
WVS,2010-2014,218,ECU,218001,EC: Azuay,ECU.1_1
WVS,2010-2014,218,ECU,218002,EC: Bolívar,ECU.2_1
WVS,2010-2014,218,ECU,218003,EC: Cañar,ECU.3_1
WVS,2010-2014,218,ECU,218004,EC: Chimborazo,ECU.5_1
WVS,2010-2014,218,ECU,218005,EC: Cotopaxi,ECU.6_1
WVS,2010-2014,218,ECU,218006,EC: El Oro,ECU.7_1
WVS,2010-2014,218,ECU,218007,EC: Esmeraldas,ECU.8_1
WVS,2010-2014,218,ECU,218008,EC: Guayas,ECU.10_1
WVS,2010-2014,218,ECU,218009,EC: Imbabura,ECU.11_1
WVS,2010-2014,218,ECU,218010,EC: Loja,ECU.12_1
WVS,2010-2014,218,ECU,218011,EC: Los Ríos,ECU.13_1
WVS,2010-2014,218,ECU,218012,EC: Manabí,ECU.14_1
WVS,2010-2014,218,ECU,218013,EC: Morona Santiago,ECU.15_1
WVS,2010-2014,218,ECU,218014,EC: Napo,ECU.16_1
WVS,2010-2014,218,ECU,218015,EC: Orellana,ECU.17_1
WVS,2010-2014,218,ECU,218016,EC: Pichincha,ECU.19_1
WVS,2010-2014,218,ECU,218017,EC: Sucumbios,ECU.22_1
WVS,2010-2014,218,ECU,218018,EC: Tungurahua,ECU.23_1
WVS,2010-2014,218,ECU,218019,EC: Zamora Chinchipe,ECU.24_1
WVS,2010-2014,218,ECU,218020,EC: Santo Domingo/Santa Elena,ECU.20_1
WVS,2010-2014,218,ECU,218021,EC: Carchi,ECU.4_1
WVS,2010-2014,218,ECU,218022,EC: Pastaza,ECU.18_1
WVS,2010-2014,218,ECU,218020,EC: Santo Domingo/Santa Elena,ECU.21_1
,,,,,,
WVS,2010-2014,36,AUS,36001,AU: Northern Territory (NT),AUS.6_1
WVS,2010-2014,36,AUS,36002,AU: New South Wales and ACT (NSW&ACT),AUS.2_1
WVS,2010-2014,36,AUS,36002,AU: New South Wales and ACT (NSW&ACT),AUS.5_1
WVS,2010-2014,36,AUS,36003,AU: Victoria (Vic),AUS.10_1
WVS,2010-2014,36,AUS,36004,AU: Queensland (Qld),AUS.7_1
WVS,2010-2014,36,AUS,36005,AU: South Australia (SA),AUS.8_1
WVS,2010-2014,36,AUS,36006,AU: Western Australia (WA),AUS.11_1
WVS,2010-2014,36,AUS,36007,AU: Tasmania (Tas),AUS.9_1
WVS,2010-2014,36,AUS,36009,AU: New South Wales,AUS.5_1
,,,,,,
WVS,2010-2014,764,THA,764006,TH: Bangkok,THA.3_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.2_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.6_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.7_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.9_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.12_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.16_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.22_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.26_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.27_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.36_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.37_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.43_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.46_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.49_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.50_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.52_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.53_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.55_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.57_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.58_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.59_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.60_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.63_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.66_1
WVS,2010-2014,764,THA,764002,TH: The Central,THA.71_1
WVS,2010-2014,764,THA,764001,TH: The North,THA.10_1
WVS,2010-2014,764,THA,764001,TH: The North,THA.11_1
WVS,2010-2014,764,THA,764001,TH: The North,THA.15_1
WVS,2010-2014,764,THA,764001,TH: The North,THA.19_1
WVS,2010-2014,764,THA,764001,TH: The North,THA.20_1
WVS,2010-2014,764,THA,764001,TH: The North,THA.23_1
WVS,2010-2014,764,THA,764001,TH: The North,THA.30_1
WVS,2010-2014,764,THA,764001,TH: The North,THA.32_1
WVS,2010-2014,764,THA,764001,TH: The North,THA.41_1
WVS,2010-2014,764,THA,764001,TH: The North,THA.42_1
WVS,2010-2014,764,THA,764001,TH: The North,THA.44_1
WVS,2010-2014,764,THA,764001,TH: The North,THA.45_1
WVS,2010-2014,764,THA,764001,TH: The North,THA.47_1
WVS,2010-2014,764,THA,764001,TH: The North,THA.65_1
WVS,2010-2014,764,THA,764001,TH: The North,THA.69_1
WVS,2010-2014,764,THA,764001,TH: The North,THA.74_1
WVS,2010-2014,764,THA,764001,TH: The North,THA.75_1
WVS,2010-2014,764,THA,764004,TH: The Northeast,THA.1_1
WVS,2010-2014,764,THA,764004,TH: The Northeast,THA.4_1
WVS,2010-2014,764,THA,764004,TH: The Northeast,THA.5_1
WVS,2010-2014,764,THA,764004,TH: The Northeast,THA.8_1
WVS,2010-2014,764,THA,764004,TH: The Northeast,THA.14_1
WVS,2010-2014,764,THA,764004,TH: The Northeast,THA.17_1
WVS,2010-2014,764,THA,764004,TH: The Northeast,THA.21_1
WVS,2010-2014,764,THA,764004,TH: The Northeast,THA.24_1
WVS,2010-2014,764,THA,764004,TH: The Northeast,THA.25_1
WVS,2010-2014,764,THA,764004,TH: The Northeast,THA.28_1
WVS,2010-2014,764,THA,764004,TH: The Northeast,THA.29_1
WVS,2010-2014,764,THA,764004,TH: The Northeast,THA.34_1
WVS,2010-2014,764,THA,764004,TH: The Northeast,THA.35_1
WVS,2010-2014,764,THA,764004,TH: The Northeast,THA.54_1
WVS,2010-2014,764,THA,764004,TH: The Northeast,THA.56_1
WVS,2010-2014,764,THA,764004,TH: The Northeast,THA.62_1
WVS,2010-2014,764,THA,764004,TH: The Northeast,THA.68_1
WVS,2010-2014,764,THA,764004,TH: The Northeast,THA.72_1
WVS,2010-2014,764,THA,764004,TH: The Northeast,THA.73_1
WVS,2010-2014,764,THA,764004,TH: The Northeast,THA.77_1
WVS,2010-2014,764,THA,764003,TH: The South,THA.13_1
WVS,2010-2014,764,THA,764003,TH: The South,THA.18_1
WVS,2010-2014,764,THA,764003,TH: The South,THA.31_1
WVS,2010-2014,764,THA,764003,TH: The South,THA.33_1
WVS,2010-2014,764,THA,764003,TH: The South,THA.38_1
WVS,2010-2014,764,THA,764003,TH: The South,THA.39_1
WVS,2010-2014,764,THA,764003,TH: The South,THA.40_1
WVS,2010-2014,764,THA,764003,TH: The South,THA.48_1
WVS,2010-2014,764,THA,764003,TH: The South,THA.51_1
WVS,2010-2014,764,THA,764003,TH: The South,THA.61_1
WVS,2010-2014,764,THA,764003,TH: The South,THA.64_1
WVS,2010-2014,764,THA,764003,TH: The South,THA.67_1
WVS,2010-2014,764,THA,764003,TH: The South,THA.70_1
WVS,2010-2014,764,THA,764003,TH: The South,THA.76_1
,,,,,,
WVS,2005-2009,704,VNM,704008,VN: mekong river delta,VNM.1_1
WVS,2005-2009,704,VNM,704008,VN: mekong river delta,VNM.2_1
WVS,2005-2009,704,VNM,704002,VN: northeast,VNM.3_1
WVS,2005-2009,704,VNM,704002,VN: northeast,VNM.4_1
WVS,2005-2009,704,VNM,704001,VN: red river delta,VNM.5_1
WVS,2005-2009,704,VNM,704008,VN: mekong river delta,VNM.6_1
WVS,2005-2009,704,VNM,704007,VN: southeast,VNM.7_1
WVS,2005-2009,704,VNM,704005,VN: central coast,VNM.8_1
WVS,2005-2009,704,VNM,704007,VN: southeast,VNM.9_1
WVS,2005-2009,704,VNM,704007,VN: southeast,VNM.10_1
WVS,2005-2009,704,VNM,704005,VN: central coast,VNM.11_1
WVS,2005-2009,704,VNM,704008,VN: mekong river delta,VNM.12_1
WVS,2005-2009,704,VNM,704008,VN: mekong river delta,VNM.13_1
WVS,2005-2009,704,VNM,704002,VN: northeast,VNM.14_1
WVS,2005-2009,704,VNM,704006,VN: central highland,VNM.15_1
WVS,2005-2009,704,VNM,704006,VN: central highland,VNM.16_1
WVS,2005-2009,704,VNM,704007,VN: southeast,VNM.17_1
WVS,2005-2009,704,VNM,704008,VN: mekong river delta,VNM.18_1
WVS,2005-2009,704,VNM,704005,VN: central coast,VNM.19_1
WVS,2005-2009,704,VNM,704003,VN: northwest,VNM.20_1
WVS,2005-2009,704,VNM,704006,VN: central highland,VNM.21_1
WVS,2005-2009,704,VNM,704001,VN: red river delta,VNM.22_1
WVS,2005-2009,704,VNM,704001,VN: red river delta,VNM.23_1
WVS,2005-2009,704,VNM,704008,VN: mekong river delta,VNM.24_1
WVS,2005-2009,704,VNM,704007,VN: southeast,VNM.25_1
WVS,2005-2009,704,VNM,704002,VN: northeast,VNM.26_1
WVS,2005-2009,704,VNM,704001,VN: red river delta,VNM.27_1
WVS,2005-2009,704,VNM,704001,VN: red river delta,VNM.28_1
WVS,2005-2009,704,VNM,704004,VN: north central,VNM.29_1
WVS,2005-2009,704,VNM,704003,VN: northwest,VNM.30_1
WVS,2005-2009,704,VNM,704001,VN: red river delta,VNM.31_1
WVS,2005-2009,704,VNM,704005,VN: central coast,VNM.32_1
WVS,2005-2009,704,VNM,704008,VN: mekong river delta,VNM.33_1
WVS,2005-2009,704,VNM,704006,VN: central highland,VNM.34_1
WVS,2005-2009,704,VNM,704002,VN: northeast,VNM.35_1
WVS,2005-2009,704,VNM,704003,VN: northwest,VNM.36_1
WVS,2005-2009,704,VNM,704006,VN: central highland,VNM.37_1
WVS,2005-2009,704,VNM,704003,VN: northwest,VNM.38_1
WVS,2005-2009,704,VNM,704008,VN: mekong river delta,VNM.39_1
WVS,2005-2009,704,VNM,704001,VN: red river delta,VNM.40_1
WVS,2005-2009,704,VNM,704004,VN: north central,VNM.41_1
WVS,2005-2009,704,VNM,704001,VN: red river delta,VNM.42_1
WVS,2005-2009,704,VNM,704005,VN: central coast,VNM.43_1
WVS,2005-2009,704,VNM,704002,VN: northeast,VNM.44_1
WVS,2005-2009,704,VNM,704005,VN: central coast,VNM.45_1
WVS,2005-2009,704,VNM,704004,VN: north central,VNM.46_1
WVS,2005-2009,704,VNM,704005,VN: central coast,VNM.47_1
WVS,2005-2009,704,VNM,704005,VN: central coast,VNM.48_1
WVS,2005-2009,704,VNM,704002,VN: northeast,VNM.49_1
WVS,2005-2009,704,VNM,704004,VN: north central,VNM.50_1
WVS,2005-2009,704,VNM,704008,VN: mekong river delta,VNM.51_1
WVS,2005-2009,704,VNM,704003,VN: northwest,VNM.52_1
WVS,2005-2009,704,VNM,704007,VN: southeast,VNM.53_1
WVS,2005-2009,704,VNM,704004,VN: north central,VNM.54_1
WVS,2005-2009,704,VNM,704001,VN: red river delta,VNM.55_1
WVS,2005-2009,704,VNM,704002,VN: northeast,VNM.56_1
WVS,2005-2009,704,VNM,704004,VN: north central,VNM.57_1
WVS,2005-2009,704,VNM,704008,VN: mekong river delta,VNM.58_1
WVS,2005-2009,704,VNM,704008,VN: mekong river delta,VNM.59_1
WVS,2005-2009,704,VNM,704003,VN: northwest,VNM.60_1
WVS,2005-2009,704,VNM,704008,VN: mekong river delta,VNM.61_1
WVS,2005-2009,704,VNM,704001,VN: red river delta,VNM.62_1
WVS,2005-2009,704,VNM,704002,VN: northeast,VNM.63_1
,,,,,,
WVS,2010-2014,276,DEU,276001,DE: Schleswig-Holstein,DEU.15_1
WVS,2010-2014,276,DEU,276002,DE: Hamburg,DEU.6_1
WVS,2010-2014,276,DEU,276003,DE: Niedersachsen,DEU.9_1
WVS,2010-2014,276,DEU,276004,DE: Bremen,DEU.5_1
WVS,2010-2014,276,DEU,276005,DE: Nordrhein-Westfalen,DEU.10_1
WVS,2010-2014,276,DEU,276006,DE: Hessen,DEU.7_1
WVS,2010-2014,276,DEU,276007,DE: Rheinland-Pfalz,DEU.11_1
WVS,2010-2014,276,DEU,276008,DE: Baden-Wurttemberg,DEU.1_1
WVS,2010-2014,276,DEU,276009,DE: Bayern,DEU.2_1
WVS,2010-2014,276,DEU,276010,DE: Saarland,DEU.12_1
WVS,2010-2014,276,DEU,276011,DE: Berlin,DEU.3_1
WVS,2010-2014,276,DEU,276012,DE: Brandenburg,DEU.4_1
WVS,2010-2014,276,DEU,276013,DE: Mecklenburg-Vorpommern,DEU.8_1
WVS,2010-2014,276,DEU,276014,DE: Sachsen,DEU.14_1
WVS,2010-2014,276,DEU,276015,DE: Sachsen-Anhalt,DEU.13_1
WVS,2010-2014,276,DEU,276016,DE: Thueringen,DEU.16_1
,,,,,,
WVS,2010-2014,724,ESP,724001,ES: Andalucia,ESP.1_1
WVS,2010-2014,724,ESP,724002,ES: Aragon,ESP.2_1
WVS,2010-2014,724,ESP,724003,ES: Asturias,ESP.17_1
WVS,2010-2014,724,ESP,724004,ES: Baleares,ESP.13_1
WVS,2010-2014,724,ESP,724005,ES: Canarias,ESP.14_1
WVS,2010-2014,724,ESP,724006,ES: Cantabria,ESP.3_1
WVS,2010-2014,724,ESP,724007,ES: Castilla-Mancha,ESP.4_1
WVS,2010-2014,724,ESP,724008,ES: Castilla Leon,ESP.5_1
WVS,2010-2014,724,ESP,724009,ES: Cataluna,ESP.6_1
WVS,2010-2014,724,ESP,724010,ES: C Valenciana,ESP.10_1
WVS,2010-2014,724,ESP,724011,ES: Extremadura,ESP.11_1
WVS,2010-2014,724,ESP,724012,ES: Galicia,ESP.12_1
WVS,2010-2014,724,ESP,724013,ES: Madrid,ESP.8_1
WVS,2010-2014,724,ESP,724014,ES: Murcia,ESP.18_1
WVS,2010-2014,724,ESP,724015,ES: Navarra,ESP.9_1
WVS,2010-2014,724,ESP,724016,ES: Pais Vasco,ESP.16_1
WVS,2010-2014,724,ESP,724017,ES: Rioja,ESP.15_1
,,,,,,
WVS,2010-2014,643,RUS,643002,RU: North-Western,RUS.4_1
WVS,2010-2014,643,RUS,643002,RU: North-Western,RUS.78_1
WVS,2010-2014,643,RUS,643002,RU: North-Western,RUS.21_1
WVS,2010-2014,643,RUS,643002,RU: North-Western,RUS.26_1
WVS,2010-2014,643,RUS,643002,RU: North-Western,RUS.32_1
WVS,2010-2014,643,RUS,643002,RU: North-Western,RUS.38_1
WVS,2010-2014,643,RUS,643002,RU: North-Western,RUS.45_1
WVS,2010-2014,643,RUS,643002,RU: North-Western,RUS.46_1
WVS,2010-2014,643,RUS,643002,RU: North-Western,RUS.49_1
WVS,2010-2014,643,RUS,643002,RU: North-Western,RUS.57_1
WVS,2010-2014,643,RUS,643002,RU: North-Western,RUS.14_1
WVS,2010-2014,643,RUS,643003,RU: Central,RUS.7_1
WVS,2010-2014,643,RUS,643003,RU: Central,RUS.8_1
WVS,2010-2014,643,RUS,643003,RU: Central,RUS.76_1
WVS,2010-2014,643,RUS,643003,RU: Central,RUS.79_1
WVS,2010-2014,643,RUS,643003,RU: Central,RUS.19_1
WVS,2010-2014,643,RUS,643003,RU: Central,RUS.23_1
WVS,2010-2014,643,RUS,643003,RU: Central,RUS.33_1
WVS,2010-2014,643,RUS,643003,RU: Central,RUS.37_1
WVS,2010-2014,643,RUS,643003,RU: Central,RUS.39_1
WVS,2010-2014,643,RUS,643003,RU: Central,RUS.44_1
WVS,2010-2014,643,RUS,643003,RU: Central,RUS.52_1
WVS,2010-2014,643,RUS,643003,RU: Central,RUS.59_1
WVS,2010-2014,643,RUS,643003,RU: Central,RUS.64_1
WVS,2010-2014,643,RUS,643003,RU: Central,RUS.67_1
WVS,2010-2014,643,RUS,643003,RU: Central,RUS.72_1
WVS,2010-2014,643,RUS,643003,RU: Central,RUS.70_1
WVS,2010-2014,643,RUS,643003,RU: Central,RUS.81_1
WVS,2010-2014,643,RUS,643007,RU: Volga; Povolzskij,RUS.6_1
WVS,2010-2014,643,RUS,643007,RU: Volga; Povolzskij,RUS.31_1
WVS,2010-2014,643,RUS,643007,RU: Volga; Povolzskij,RUS.41_1
WVS,2010-2014,643,RUS,643007,RU: Volga; Povolzskij,RUS.42_1
WVS,2010-2014,643,RUS,643007,RU: Volga; Povolzskij,RUS.47_1
WVS,2010-2014,643,RUS,643007,RU: Volga; Povolzskij,RUS.53_1
WVS,2010-2014,643,RUS,643007,RU: Volga; Povolzskij,RUS.54_1
WVS,2010-2014,643,RUS,643007,RU: Volga; Povolzskij,RUS.55_1
WVS,2010-2014,643,RUS,643007,RU: Volga; Povolzskij,RUS.62_1
WVS,2010-2014,643,RUS,643007,RU: Volga; Povolzskij,RUS.63_1
WVS,2010-2014,643,RUS,643007,RU: Volga; Povolzskij,RUS.68_1
WVS,2010-2014,643,RUS,643007,RU: Volga; Povolzskij,RUS.74_1
WVS,2010-2014,643,RUS,643007,RU: Volga; Povolzskij,RUS.75_1
WVS,2010-2014,643,RUS,643007,RU: Volga; Povolzskij,RUS.13_1
WVS,2010-2014,643,RUS,643008,RU: Urals,RUS.36_1
WVS,2010-2014,643,RUS,643008,RU: Urals,RUS.66_1
WVS,2010-2014,643,RUS,643008,RU: Urals,RUS.73_1
WVS,2010-2014,643,RUS,643008,RU: Urals,RUS.30_1
WVS,2010-2014,643,RUS,643008,RU: Urals,RUS.11_1
WVS,2010-2014,643,RUS,643008,RU: Urals,RUS.80_1
WVS,2010-2014,643,RUS,643011,RU: Far East,RUS.3_1
WVS,2010-2014,643,RUS,643011,RU: Far East,RUS.9_1
WVS,2010-2014,643,RUS,643011,RU: Far East,RUS.83_1
WVS,2010-2014,643,RUS,643011,RU: Far East,RUS.24_1
WVS,2010-2014,643,RUS,643011,RU: Far East,RUS.40_1
WVS,2010-2014,643,RUS,643011,RU: Far East,RUS.56_1
WVS,2010-2014,643,RUS,643011,RU: Far East,RUS.60_1
WVS,2010-2014,643,RUS,643011,RU: Far East,RUS.61_1
WVS,2010-2014,643,RUS,643011,RU: Far East,RUS.28_1
WVS,2010-2014,643,RUS,643011,RU: Far East,RUS.12_1
WVS,2010-2014,643,RUS,643012,RU: Siberia,RUS.2_1
WVS,2010-2014,643,RUS,643012,RU: Siberia,RUS.16_1
WVS,2010-2014,643,RUS,643012,RU: Siberia,RUS.18_1
WVS,2010-2014,643,RUS,643012,RU: Siberia,RUS.27_1
WVS,2010-2014,643,RUS,643012,RU: Siberia,RUS.35_1
WVS,2010-2014,643,RUS,643012,RU: Siberia,RUS.50_1
WVS,2010-2014,643,RUS,643012,RU: Siberia,RUS.51_1
WVS,2010-2014,643,RUS,643012,RU: Siberia,RUS.69_1
